text,label,prediction,cleaned_prediction
"Pilot Mitch MacAfee (Jeff Morrow) sees a UFO while test flying a plane--but nothing shows up on radar. Then planes and ships start disappearing and reports of a UFO increase. It turns out it's a giant monster bird that is attacking and killing. But what is it and why is it here? <br /><br />This has all the right elements for a classic. It has an actually pretty entertaining script--I was never really bored. The acting is good (for a 1950s monster movie). Morrow doesn't overdo the macho hero act and Mara Corday is quite good as the requisite female love interest. She's also strong and takes care of herself--even though she IS off getting food and coffee for everyone all during the movie. The problem here is the monster. Dear God--it's TERRIBLE! It looks like a deranged turkey! It has a long neck, a hilariously stupid BEAK, some teeth, a few strands of hair on its head and claws. And--oh yes--it squawks! Not roaring--squawking! The actors had no idea what it looked like--it was added after production. Actors Morrow and Corday were horrified when they finally saw it in a theatre. Morrow said his audience burst out laughing and he left the theatre quickly before the movie ended! Producer Sam Katzman was responsible for this. He wanted to save money and gave the world the stupidest monster ever. And you can SEE the wires moving it too! This gets 4 stars only because Morrow and Corday are so good and the script is well done. It gets no stars for the pathetic monster--wait till you see it attack what is obviously a toy train! Worth a look if you're a horror fan to see what has to be the stupidest monster ever.",0,mixed,mixed
"Above-average film and acting partly spoiled by its completely predictable story line. Even the music is chosen so that the words fit the action every time. A scent of ""Pleasantville"" camp hangs around this flick. As a period piece, it's more accurate than not. Its depiction of the tragedy of company towns and lack of upward mobility is sketchy but moving. Chris Cooper turns in a first-class performance as Howard's coal-miner daddy.",1,mixed,mixed
"While watching the film, I'm not sure what direstion it was to take. There's a reason a writer shouldn't direct his work and even act in it as well, you can't do it all. I felt the story really suffered in this film due to the director wearing so many hats. Ms. McTeer is the film. To add to her amazing talents, her portrayal of this woman was why I was engaged. Here is a British actress who can do anything. In my view, conflict is what makes drama and a great story. I felt this film didn't have that. Everything was somewhat easy for the characters, there were no real obstacles preventing the chahracters from getting what they wanted. Watch the film for the sweetness, but most of all for Ms. McTeer's brilliant performance.",0,mixed,mixed
"STAR RATING: ***** The Works **** Just Misses the Mark *** That Little Bit In Between ** Lagging Behind * The Pits <br /><br />Mike Atherton (Dudikoff) is peacefully making his way in the Wild West when he spots a group of men mistreating a lady. Being a gentleman, he naturally steps in and puts a stop to this and in doing so kills the son of a nasty enforcer. This is just the beginning of a all guns blazing battle to the finish from which there will be only one winner.<br /><br />M Dudikoff is an action star who's never truly managed to take off with me. Maybe I discovered him too late and after the other film I saw with him in it last Monday, The Human Shield, it was just another Dud (ha ha) added to the list. But I have a thing for westerns, being films that just sort of transport me to a different time and place and provide real escapist entertainment and with this Dudikoff has picked one of his better scripts, as his films go anyway.<br /><br />The film hits a few low points in the shape of a naff central villain, sounding like a blank Marlon Brando and some generally ropey acting from some of the cast, along with the obligatory cheap looking sets. But if, for some strange reason, your life ever depended on watching a Dudikoff film, this would be one of your best choices. ***",1,mixed,mixed
Don't get me wrong - I love David Suchet as Poirot. I love the series as well as the movies but enough already re: Death On The Nile. Everyone has done this one! We know who dies. We know why they die. We know who the killer is. We know how it was done. So I say enough already! Mr. Suchet could have used that awesome talent in another one of Agatha Christie's novels. I will say that the acting by all the actors was superb. The sets were terrific and very realistic. I especially liked David Soul but I was surprised at how 'awful' he looked. I hope he doesn't look that way in 'real' life! I honestly can't remember from other movies whether the very end was the same. Somehow I don't think so. I thought that was a rather brilliant touch whether or not Ms. Christie wrote it that way. I would much rather have that ending then wasting away in prison!,0,mixed,mixed
"I just watched the 30th Anniversary edition of Blazing Saddles, one of my all time Favorites!! The TV Pilot for Black Bart stunk. The plot was non-existent and the acting was not good. It was obviously an attempt to profit off of the success of Blazing Saddles and there have been TV shows that have succeeded in doing take-offs of big movies, but this one would never have worked. Considering that for so many years TV would not even play the farting noises when they televised the movie, it is inconceivable that they thought they could put a show on TV with the ""N"" word thrown around. On the other hand, I enjoyed seeing a lot of familiar faces!!! There were quite a few actors/actresses that I recognized from other shows over the years. I had to write down all the names and do a few searches. That was fun. I was arguing with my mother if Steve Landesberg was from Barney Miller or Mash. I won! :)",0,mixed,mixed
"A bit of Trivia b/c I can't figure out how to submit Trivia: In the backdrop of this performance, one of the images is<br /><br />George Serat's ""A Sunday Afternoon on the Island of La Grande Jatte"" painting (seen best in chapter 18), this painting is the subject of a Sonheim musical Sunday in the Park with George.<br /><br />A bit of Trivia b/c I can't figure out how to submit Trivia: In the backdrop of this performance, one of the images is<br /><br />George Serat's ""A Sunday Afternoon on the Island of La Grande Jatte"" painting (seen best in chapter 18), this painting is the subject of a Sonheim musical Sunday in the Park with George.",1,neutral,neutral
"Very disturbing, but expertly crafted & scripted and intelligently directed with a good eye for color and detail. Mary Beth Hurt, Sandy Dennis, and especially Randy Quaid are unusually good. The story centers around a young boy (Bryan Madorsky) wondering where all the leftovers they eat every night comes from. His parents (Hurt, Quaid) strange behavior causes the school psychiatrist (Dennis) to get involved. It is a gruesome cannibal movie. But it's not bad. If you like Hannibal, you'll love this. If you don't like Parents, stay away from the film. Just giving advice to Cannibal Lover and Haters.<br /><br />Rated R for Strong Adult Themes and Graphic Violence.",0,mixed,mixed
"i rented this when it came out on video cassette in 1995. After rewatching it again,my idea about it hasn't changed much.<br /><br />i was an adult then and i'm still an adult now!lol<br /><br />The illogical elements mentioned by other reviewers didn't bother me. This isn't a documentary,it's a fantasy story where animals can talk!<br /><br />While i didn't care for much of the songs,i liked the one at the end of the picture where it's sang by barry manilow and another person.<br /><br />Some people seem to make an excuse for it's primitive animation by saying that CGI wasn't used often in animated features but let's not forget that THE LION KING was released about a year earlier and that packed possibly more excellence than any animated feature that came before it!!<br /><br />But i think it's pretty fair to say that THE PEBBLE AND THE PINGOIN was made on the cheap while THE LION KING wasn't....<br /><br />The high points for me in 1995 as well as today is the suspense generated by the few dangerous(mostly) underwater chase scenes.<br /><br />i also liked the opening scene which takes place on a music notes page and a little bit of the love story. But most of the time,the story dragged on and was boring.<br /><br />Worth a look if you like animation but if you're an adult and not a risk taker,go get another Walt Disney production instead of this!",0,mixed,mixed
"I had not seen this movie since the late '80s and decided to pick up the VHS version of it. The plot is very slow, and the actors almost seem robotic in this breakdance flick. The music, hip hop/freestyle artists and the breakdancing scenes are what make this movie special. The breakdancing is actually better in this movie than in ""Breakin'"", but I have to say that ""Breakin' 1&2"" carry the energy & excitement to the screen a lot better. It's a movie I will keep in my library, but it's not a movie that I can watch over & over again, just once in a blue moon.",1,mixed,mixed
"I didn't really expect much from ""The Night Listener"" and I actually never heard of it until I saw the cover in the videostore. However, the movie is very effective when it comes to building up suspension and tension. On occasion it drags a little, but it actually helps to keep you wondering what's going to happen and more importantly: when. As the movie progresses, the character played by Robin Williams gets dragged into some kind of ""cat and mouse"" spiel to the point where he becomes obsessed with finding out the truth and existence about a 14 year old abused kid that no-one seemed to have ever seen in person. The Night Listener is an interesting story, which is great in building up the suspense throughout the movie and you're pretty much kept in the dark of who is lying and what's real. However, in the end it kind of disappoints and doesn't live up to the potential it could have had. It doesn't really give you a detailed or plausible explanation about the other main character, which would have been helpful and interesting.",0,mixed,mixed
"I would like to know why John Amos left the show, and how did he die off the show again? I couldn't relate to everything, but sometimes they hit home with the problems they were facing. By the way, did they ever make it out of the ghetto? I think the episode with the black Jesus was my favorite. We got to see them experience a few good times. something they didn't have very often. I wish they would bring the show back. During the daytime so people can actually stay up to watch. I don't think a movie or a new show would work. Especially without the original cast. They are really what made Good Times GoodTimes. These are my questions and comments. Thank You!!",1,mixed,mixed
"First off, let me say that I am a great believer in Fanpro stuff. I see it as a way to continue a good show long after it has been cancelled. Star Trek Voyages and Star Wars Revelations are examples of decent efforts. So I have a soft-spot for fanpro stuff that means I'll overlook things that I would ordinarily slate badly.<br /><br />So on to ST: HF. Well, first off the good things. Enthusiasm is a major part of making any show believable and, for the most part, the crew of the various ships all seem to be having a good time with their roles. Next, the effects aren't bad for a home-brew effort, with nothing to make you really wince. The stories aren't too bad either. Nothing particularly innovative, but solid enough stuff and at least there are ongoing story-arcs.<br /><br />But it has a lot of faults.<br /><br />First off, although they quite obviously HAVE to rip-off Star Trek footage, set backdrops, music and effects, I see no reason why they proceeded to rip off virtually every other sci-fi musical score ever made. Everything from Aliens to Starship Troopers rears it orchestral head at one point or another. Likewise, much of the footage is from other movies, dutifully CGI'd over to make it look different. The Grey warships, for instance, though disguised, are quite obviously Star Destroyers from Star Wars. And the station is also rather obviously Fleet Battle Station Ticonderoga from Starship Troopers. Likewise, sound effects from various Star Wars movies appear in space battles between fighters, as does animated over footage. In one scene in either first or second season, I think, you even see two TIE fighters fly past during a battle, which hardly does your suspension of disbelief any favours.<br /><br />Acting varies from the reasonable to the hideously painful to watch. Everyone does improve as the seasons progress, though, but expect to grimace at the screen a lot, especially in the early seasons. They've also made some interesting acting choices. Let's just say that the food replicators on this show seem permanently set to ""cake"" and leave it at that.<br /><br />Make-up effects are generally quite effective on the whole. But they really ought to mercilessly club to death the person who decided to use cheap Ferengi and Cardassian masks for anything other than background use or ""passing"" shots. They are just beyond unrealistic. Every time I saw one of these (apart from trying not to laugh too much) I kept expecting the unfortunate soul wearing it to pull out a gun and announce that ""This is a stick-up!"" In one scene a ""Cardassian"" actually talks whilst wearing one of these. Not only do the lips not move, but the mask doesn't even have an opening where the mouth should be. Someone needs to be slapped hard for that. Couldn't they have taken a craft knife to it, for goodness' sake! There are also some well-done, but unintentionally funny make-up jobs, such as the Herman Munster look alike.<br /><br />The writing, though coherent, is nothing new. Instead the script runs like a continuation of DS9, with the ships heading out from DS12 on various missions. The new enemy, ""The Grey"" aren't very menacing and the plot line involving them is effectively a reworking of the Borg threads. i.e. Starfleet meet the Grey, the Grey are hugely powerful, Starfleet barely escape with their lives, then through technology they begin to find ways to combat the enemy etc etc. All done before with the Borg.<br /><br />Another bone of contention is the dialogue. Star Trek writers have long had the ability to write ""insert technobabble here"" into a script. It usually means an exposition of the latest plan to combat the enemy using ""quantum phase discriminators"" or ""isolytic charges"" etc. In other words, nonsense that tells you that they are on the case and a resolution is at hand.<br /><br />The words are just gibberish really. I've no problem with this, but where ST:HF makes a mess of it is where they include real-world comments into this concept.<br /><br />Tactical advice such as ""We need to regroup"" sounds good, but not when uttered by trio of characters already standing in a group. Likewise when asked what the situation is, a tactical officer is heard to reply ""We count three battleships"". He actually needed to count them? C'mon! I expected the questioner to ask him ""Are you sure?"" or ""Can you double check"". But my all-time favourite comment is this: <br /><br />Captain: ""Can we establish two-way communication?""<br /><br />Comms officer: ""No, we can only send and receive..""<br /><br />Well, duh!.....<br /><br />Having said all the above, the show does improve as it goes along. Seasons 1 and 2 are pretty bad, 3 shows an improvement but 4 & 5 are where it starts to get noticeably better. Season 6 so far looks quite reasonable.<br /><br />I do have a problem with their choice of media for the shows though. Quicktime sucks, quite frankly and the sooner they move to divx/avi format the better. Some of us like to actually take our downloaded shows and watch them on decent size screen and not peer at a tiny QT window on a computer monitor. Not only does Quicktime make this difficult, but the 320x180 resolution the shows are in does not scale at all well. In fact, it makes the shows pretty unwatchable, like they were a tenth-generation VHS tape copy. The least they could do was to include a hi-res downloadable option.<br /><br />Anyway, the show has promise, and I'm even beginning to like some of the characters. But that's 40 episodes on, so I'm not sure this says that much about character development at all.<br /><br />But what can you say, it's free....<br /><br />PS: Out of 28 votes, 19 people rated this show as a 9 or 10. Hmmmm... were we watching the same show? Or are you 19 all three year olds?",0,mixed,mixed
"I just saw this for the first time in 10 or 15 years...maybe close to 20. In some ways, it was better than I remembered...in other, it was MUCH worse.<br /><br />First of all, there's the music. It's just plain awful. There are only 5 songs in the movie, most of them used more than once. The opening song is shrieked by a chorus of annoying children, and the disco-y title track is performed by Rick Dees. It doesn't get any worse than that. Even the background music is terrible, with much of it repeating the themes of the other nauseating tunes. We also get some truly lame slapstick, mostly in the opening credits.<br /><br />On the other hand, Bill Murray is spot on brilliant as usual...you have to wonder if he ad-libbed the whole thing, or if the writers just gave him all the funny lines. Or maybe he's just that great- turning a weak script into comic genius. The best part are his surreal PA announcements. (""Lobsters...get out of here...you're a menace!"")<br /><br />You also get a lot more character development than you have any right to expect in a movie like this. At least half the characters seem like real people...and mostly real people you would like to have around. Even ""Spaz"" gets to do a more than any other Eddie Deezen-type character ever did, and when he gets the girl, it's plausible. (She's not absurdly hot, but he doesn't automatically pair up with one of the nerd girls- see ""Revenge Of The Nerds"" for examples of both cinematic phenomenons.)<br /><br />And when the plot seems clichéd...well, ya gotta wonder if it wasn't a cliché yet when they made this. While it wasn't the first summer camp movie- ya gotta go back at least to ""The Parent Trap""- it's certainly the movie that made it it's own genre. In fact, I was surprised that there was no Talent Show scene...""Wet Hot American Summer"" spoofed the summer-camp genre so perfectly, I just assumed everything in it came straight out of Meatballs. (I also half-expected Jon Cryer to pull up in a convertible with a chimp, thanks to ""Mr. Show's"" epic camp-olympiad spoof ""Monk Academy"") <br /><br />Anyway, this one seems to be vanishing a little as far as the late-70's/early 80's comedies- it's not a cable staple anymore, and certainly doesn't have the cult following of Caddyshack or Animal House. I was pleased to catch it on Showtime today- and in High Definition at that! Sure, it's pretty awful in spots, but you could do a lot worse in a 70's/80's teen comedy. And again, Murray is a genius.",1,mixed,mixed
"Strained and humorless (especially in light of its rather dubious psychology), but well-paced and comfortably lurid, this genteel body count movie highlights the unusually hypnotic presence of Angharad Rees as a young woman periodically possessed by Jack the Ripper, thus allowing for some nasty gore effects amidst the Edwardian propriety. It's all pretty standard stuff for Hammer, but is handled with a good deal of visual elan, even if the central relationship, between psychoanalyst Porter and Rees, drives the narrative without ever being satisfactorily explained.",0,mixed,mixed
"JUDAAI was a bold film by Raj Kanwar at it's time In 1997 when such a topic was damn out of the box<br /><br />To give him his credit he does succeed in showing how greed changes a person and to what extent the person can go to get what she wants<br /><br />The film however is damn melodramatic, many places ridiculous<br /><br />One wonders why Anil doesn't buy a TV for his wife? when he earns so much Just to show how poor he is?<br /><br />The twist is well handled but the handling is straight out of 80's The Johny- Paresh comedy which entertains here and there stands out as a sore thumb as it doesn't fit in the story<br /><br />Even there are several cringeworthy scenes<br /><br />Direction by Raj Kanwar is adequate though at times too melodramatic Music is okay but most songs look forced<br /><br />Anil does his part well Sridevi is excellent in her part Urmila is decent Amongst rest Kader Khan is as usual Johny Lever is funny, Paresh irritates Farida is decent",0,mixed,mixed
